customer_id,age,gender,city,state,membership_type,annual_income,occupation,education_level,marital_status,number_of_children,preferred_device,app_usage_hours,avg_session_duration,products_viewed_per_visit,cart_additions,abandoned_carts,monthly_orders,avg_order_value,total_spending,discount_usage_rate,coupon_redemptions,return_rate,preferred_category,payment_method,failed_payment_attempts,delivery_delay_days,customer_support_calls,satisfaction_score,loyalty_points,social_media_engagement,email_click_rate,push_notification_response,referral_count,website_visits_per_month,last_purchase_days_ago,churn_risk_score,fraud_flag,subscription_active,high_value_customer
10965,38,Female,Bangalore,West Bengal,Platinum,1484052.71,Student,PhD,Single,4,Tablet,7.62,7.33,42,13,9,12,7214.37,1298586.6,0.85,1,0.04,Electronics,COD,5,8,0,4.69,19414,60.42,0.78,0.67,7,50,1,0.73,0,1,0
10966,20,Female,Bangalore,Rajasthan,Silver,1361788.49,Designer,Master,Single,1,Mobile,1.69,52.46,17,12,2,12,3477.57,542500.92,0.52,21,0.1,Electronics,Net Banking,2,0,8,1.84,12964,71.64,0.32,0.15,20,85,35,0.77,1,1,0
10967,58,Other,Jaipur,West Bengal,Gold,1021417.04,Student,Master,Married,4,Desktop,7.08,34.34,33,20,2,11,1244.96,246502.08,0.13,25,0.09,Beauty,UPI,0,6,14,4.58,19283,52.93,0.08,0.52,9,54,360,0.2,0,1,1
10968,38,Male,Pune,Telangana,Gold,1432542.69,Manager,Master,Single,2,Mobile,3.47,27.82,46,4,0,12,2935.72,739801.44,0.94,22,0.1,Electronics,Credit Card,5,6,10,3.9,8119,53.0,0.78,0.88,18,47,219,0.58,1,0,0
10969,41,Female,Jaipur,Rajasthan,Platinum,748316.76,Manager,High School,Married,0,Desktop,3.14,4.61,45,13,4,11,7157.51,1023523.93,0.42,25,0.35,Groceries,Net Banking,1,9,6,,9003,19.38,0.68,0.63,20,11,275,0.12,0,0,0
10970,18,Female,Kolkata,Karnataka,Gold,1039513.84,Engineer,High School,Married,3,Desktop,4.89,56.86,50,19,8,10,2468.24,592377.6,0.71,11,0.47,Books,UPI,4,6,2,1.99,6794,75.93,0.84,0.77,2,116,359,0.79,0,0,0
10971,38,Other,Jaipur,Rajasthan,Gold,1048486.39,Lawyer,PhD,Married,4,Tablet,0.55,47.51,14,15,1,6,3966.05,475926.0,0.97,19,0.47,Electronics,Debit Card,3,7,5,2.31,2529,6.76,0.7,0.34,17,77,24,0.83,1,1,0
10972,44,Female,Chennai,Delhi,Silver,792644.52,Teacher,Bachelor,Married,0,Tablet,5.45,28.49,39,8,2,5,7144.3,285772.0,0.98,21,0.44,Groceries,UPI,2,8,6,3.91,11264,54.37,0.38,0.78,8,47,166,0.89,0,0,0
10973,40,Other,Pune,Rajasthan,Gold,459113.58,Analyst,High School,Married,0,Tablet,1.62,35.8,48,16,1,11,3668.11,322793.68,0.15,29,0.4,Groceries,UPI,3,9,11,4.66,23507,48.76,0.58,0.47,1,48,9,0.02,0,1,1
10974,50,Male,Pune,Tamil Nadu,Platinum,350727.7,Manager,High School,Single,3,Desktop,5.02,32.6,15,14,1,12,3608.36,346402.56,0.91,4,0.26,Groceries,Net Banking,3,9,3,4.61,7992,23.33,0.76,0.53,4,5,270,0.87,1,0,0
10975,37,Other,Jaipur,Tamil Nadu,Gold,851422.47,Engineer,Master,Single,1,Desktop,3.6,4.43,22,16,10,7,3335.66,163447.34,0.98,20,0.35,Home,Credit Card,1,1,9,1.77,21536,58.69,0.34,0.47,19,88,28,0.12,1,0,0
10976,55,Other,Chennai,Maharashtra,Silver,922998.89,Analyst,High School,Single,2,Desktop,0.51,14.27,15,11,9,6,5634.86,811419.84,0.7,19,0.11,Home,UPI,1,6,13,2.61,18640,90.97,0.78,0.17,20,56,251,0.43,1,0,0
10977,41,Female,Jaipur,Telangana,Silver,1070524.35,Lawyer,PhD,Married,1,Mobile,7.03,51.43,3,3,0,3,5573.67,284257.17,0.25,13,0.37,Electronics,COD,0,4,13,1.85,3824,11.56,0.66,0.08,19,30,21,0.22,0,1,0
10978,23,Male,Jaipur,Maharashtra,Gold,150000.0,Manager,Master,Married,4,Tablet,3.52,23.38,30,13,6,7,4411.82,247061.92,0.98,28,0.16,Sports,Credit Card,2,10,11,3.59,18328,15.15,0.99,0.92,9,47,341,0.92,1,0,0
10979,37,Male,Chennai,Telangana,Platinum,366958.64,Manager,Master,Married,4,Tablet,6.89,51.93,39,4,9,4,2210.63,88425.2,0.72,22,0.37,Books,Credit Card,5,4,5,4.22,21839,66.08,0.61,0.56,15,63,298,0.67,1,0,0
10980,56,Other,Jaipur,Delhi,Platinum,150000.0,Teacher,Master,Single,3,Mobile,6.98,25.34,10,13,2,7,4960.34,798614.74,0.65,17,0.42,Fashion,Net Banking,1,6,6,3.62,171,64.01,0.64,0.56,16,7,250,0.62,1,0,0
10981,40,Female,Bangalore,Delhi,Platinum,,Designer,Bachelor,Married,3,Mobile,7.26,46.13,32,20,8,8,3019.9,289910.4,0.88,11,0.29,Home,Net Banking,1,6,2,1.65,4420,34.79,0.3,0.06,16,57,204,0.57,0,1,0
10982,49,Other,Hyderabad,Maharashtra,Platinum,517617.65,Designer,Master,Single,2,Tablet,5.33,50.91,42,18,10,11,2982.74,492152.1,0.19,10,0.01,Sports,Debit Card,0,4,5,3.79,4610,14.55,0.87,0.85,19,35,102,0.75,1,0,0
10983,22,Male,Hyderabad,Tamil Nadu,Gold,700157.29,Analyst,High School,Single,1,Tablet,4.9,45.73,21,18,8,11,1498.05,181264.05,0.31,12,0.45,Electronics,Credit Card,0,9,8,2.51,21715,15.74,0.29,0.68,7,6,134,0.54,1,1,0
10984,37,Other,Kolkata,Maharashtra,Gold,768203.11,Doctor,High School,Single,3,Mobile,2.54,37.88,15,16,4,10,2879.7,604737.0,0.5,28,0.29,Sports,Net Banking,2,4,12,1.16,15059,83.63,0.18,0.16,11,6,187,0.07,0,0,0
10985,41,Other,Mumbai,Maharashtra,Silver,797173.29,Student,High School,Married,1,Tablet,1.97,7.98,46,17,9,2,4297.44,163302.72,0.86,16,0.3,Home,UPI,1,3,1,1.97,3206,34.72,0.4,0.69,3,13,103,0.06,1,1,0
10986,59,Other,Bangalore,Rajasthan,Platinum,596328.59,Manager,Bachelor,Married,2,Mobile,3.84,41.33,2,15,2,6,300.0,27000.0,0.8,21,0.22,Beauty,Credit Card,0,1,0,2.07,7400,7.52,0.43,0.66,6,113,240,0.06,0,0,0
10987,24,Female,Jaipur,Karnataka,Silver,664571.0,Lawyer,High School,Married,2,Mobile,7.6,31.77,16,1,6,8,5144.54,946595.36,0.57,20,0.14,Sports,COD,2,8,12,1.39,3605,75.43,0.32,0.9,4,79,144,0.61,1,0,0
10988,61,Male,Bangalore,Tamil Nadu,Gold,1447576.47,Lawyer,PhD,Single,4,Desktop,5.87,41.35,49,2,3,4,3174.49,228563.28,0.2,4,0.28,Beauty,Credit Card,1,8,0,2.41,20202,94.89,0.4,0.14,11,17,134,0.39,1,1,0
10989,58,Female,Pune,West Bengal,Silver,913894.33,Teacher,Bachelor,Single,4,Mobile,0.56,4.51,20,12,5,8,300.0,55200.0,0.67,20,0.18,Beauty,COD,1,5,4,3.87,6139,1.82,0.73,0.58,11,88,43,0.93,1,0,0
10990,64,Other,Kolkata,Karnataka,Silver,668642.44,Doctor,PhD,Married,4,Mobile,2.6,26.58,46,20,0,5,4534.57,136037.1,0.7,3,0.27,Books,Net Banking,5,9,9,4.21,24610,87.48,0.98,0.15,0,8,186,0.04,1,1,0
10991,40,Male,Mumbai,Telangana,Platinum,941310.78,Designer,Bachelor,Single,0,Mobile,4.79,22.47,6,1,5,14,5391.43,1660560.44,0.27,21,0.27,Sports,Credit Card,1,0,7,3.08,1803,11.73,0.81,0.42,2,24,89,0.83,0,1,0
10992,47,Male,Mumbai,Karnataka,Gold,638357.35,Engineer,PhD,Married,3,Desktop,1.66,23.72,5,6,8,14,4180.71,1053538.92,0.92,28,0.14,Sports,Debit Card,2,1,6,4.62,18262,72.07,0.94,0.97,11,73,164,0.38,0,1,1
10993,28,Female,Pune,Karnataka,Silver,1055305.93,Manager,High School,Single,1,Desktop,3.61,46.41,3,15,7,8,5111.66,327146.24,0.65,2,0.35,Home,Credit Card,5,9,11,1.74,2356,74.32,0.2,0.96,20,120,331,0.42,1,1,0
10994,26,Other,Pune,Tamil Nadu,Gold,1087126.77,Manager,High School,Married,0,Desktop,4.19,27.99,9,17,5,9,3366.67,303000.3,0.63,25,0.03,Sports,Debit Card,1,5,5,2.74,15741,27.29,0.25,0.14,2,47,258,0.31,1,0,0
10995,45,Other,Delhi,Rajasthan,Platinum,1157573.12,Lawyer,Bachelor,Single,4,Tablet,1.42,18.79,38,11,10,13,4573.39,713448.84,0.06,9,0.42,Sports,COD,3,4,13,1.32,18233,58.66,0.89,0.15,10,71,94,0.87,0,0,0
10996,19,Other,Pune,Tamil Nadu,Gold,948799.59,Doctor,Master,Single,4,Mobile,7.06,32.68,24,7,1,12,5864.98,1548354.72,0.01,11,0.16,Books,UPI,2,0,2,2.44,21483,22.05,0.64,0.98,14,77,54,0.24,1,1,0
10997,44,Female,Chennai,Telangana,Gold,,Analyst,Master,Married,2,Tablet,2.03,8.25,25,9,8,7,4226.11,502907.09,0.44,8,0.02,Sports,Debit Card,0,7,6,3.29,11875,14.49,0.26,0.42,4,115,155,0.27,0,0,0
10998,53,Male,Mumbai,Karnataka,Silver,1096003.53,Analyst,High School,Single,2,Mobile,2.14,31.93,42,19,3,8,5353.93,942291.68,0.42,29,0.48,Home,Debit Card,2,5,11,4.61,6319,13.24,0.41,0.73,9,100,262,0.87,0,1,0
10999,29,Female,Hyderabad,Telangana,Silver,776117.92,Manager,High School,Single,2,Mobile,2.6,59.46,10,13,0,7,4716.11,561217.09,0.22,4,0.28,Electronics,UPI,4,8,1,4.24,6618,71.68,0.88,0.03,13,115,216,0.92,0,0,0
11000,41,Female,Mumbai,Maharashtra,Silver,808178.13,Teacher,Master,Single,4,Tablet,2.52,41.74,41,18,10,6,1483.01,106776.72,0.3,18,0.03,Electronics,COD,0,6,4,4.32,16713,26.13,0.71,0.89,9,88,231,0.25,1,1,0
11001,28,Other,Delhi,Telangana,Gold,767609.59,Engineer,PhD,Married,3,Tablet,1.3,19.64,44,17,1,8,4909.53,353486.16,0.88,19,0.35,Electronics,UPI,2,9,11,2.82,15952,95.29,0.01,0.63,4,117,361,0.94,0,0,0
11002,28,Female,Mumbai,Tamil Nadu,Silver,1318207.73,Engineer,PhD,Single,2,Desktop,5.51,44.91,22,13,3,4,1376.98,126682.16,0.88,15,0.31,Home,COD,0,6,11,2.63,2550,81.77,0.52,0.68,18,83,198,0.14,1,1,0
11003,28,Other,Kolkata,Rajasthan,Silver,1382154.58,Lawyer,High School,Married,3,Tablet,4.25,24.32,40,13,1,11,4491.12,741034.8,0.64,3,0.5,Beauty,COD,2,10,12,1.56,23892,44.22,0.18,0.63,20,38,342,0.86,1,0,0
11004,65,Other,Pune,Rajasthan,Platinum,811015.0,Lawyer,PhD,Married,2,Mobile,0.79,35.26,3,4,4,7,300.0,37800.0,0.44,17,0.32,Books,UPI,3,10,8,3.81,18677,26.3,0.81,0.55,15,92,50,0.89,1,0,0
11005,43,Female,Kolkata,Maharashtra,Platinum,1273723.27,Designer,Master,Single,2,Mobile,7.92,14.0,42,10,7,7,8159.46,742510.86,0.79,10,0.32,Home,COD,3,1,15,4.76,130,44.56,0.75,0.97,8,11,27,0.81,1,1,0
11006,26,Female,Chennai,Karnataka,Silver,1082452.2,Teacher,PhD,Single,0,Mobile,0.68,59.74,4,1,4,7,3670.1,488123.3,0.6,0,0.1,Fashion,COD,0,8,1,2.28,22714,35.09,0.11,0.96,10,19,124,0.58,0,0,0
11007,19,Female,Pune,Maharashtra,Gold,1278179.71,Engineer,PhD,Single,3,Mobile,0.96,39.06,17,8,0,5,4820.02,289201.2,0.43,19,0.3,Beauty,Net Banking,2,7,14,3.81,5106,40.55,0.81,0.27,3,48,309,0.77,1,0,0
11008,20,Other,Bangalore,Rajasthan,Platinum,847464.19,Doctor,High School,Single,1,Mobile,5.8,44.41,44,2,4,9,3484.69,752693.04,0.65,28,0.44,Groceries,UPI,4,8,1,1.1,15198,76.83,0.26,0.44,7,39,226,0.54,0,1,0
11009,56,Other,Kolkata,Tamil Nadu,Silver,1355393.63,Manager,High School,Married,4,Desktop,0.62,47.53,24,3,6,9,3901.01,596854.53,0.93,21,0.41,Groceries,Net Banking,1,4,5,1.38,14532,89.44,0.48,0.22,3,62,56,0.04,0,0,0
11010,31,Other,Chennai,Rajasthan,Platinum,1140421.48,Lawyer,High School,Married,0,Mobile,3.06,54.47,46,16,7,11,3481.73,421289.33,0.04,23,0.29,Fashion,Debit Card,3,0,11,3.11,7873,26.99,0.23,0.23,2,11,135,0.47,1,1,0
11011,19,Female,Chennai,Tamil Nadu,Silver,600578.45,Lawyer,Bachelor,Single,1,Tablet,6.98,11.24,7,10,5,4,3957.15,205771.8,0.99,14,0.09,Sports,Net Banking,3,10,3,4.07,15299,20.94,0.13,0.06,3,93,353,0.51,0,1,0
11012,44,Female,Jaipur,Rajasthan,Platinum,471976.81,Designer,PhD,Single,3,Desktop,3.04,39.8,7,12,10,6,4891.18,586941.6,0.06,20,0.11,Sports,Debit Card,3,1,0,2.33,16823,67.16,0.05,0.01,12,46,265,0.72,1,0,0
11013,24,Other,Chennai,Delhi,Platinum,150000.0,Teacher,Master,Married,1,Tablet,5.16,52.86,11,1,3,9,7713.84,763670.16,0.46,8,0.01,Home,Net Banking,4,5,14,2.37,938,45.98,0.13,0.54,1,8,219,0.46,1,1,0
11014,52,Other,Chennai,West Bengal,Gold,1403039.56,Analyst,High School,Married,2,Mobile,2.11,9.2,47,10,2,9,3861.17,486507.42,0.78,0,0.33,Groceries,Credit Card,5,10,13,1.16,4189,20.85,0.03,0.53,14,48,288,0.2,0,0,0
11015,18,Other,Hyderabad,Karnataka,Platinum,787227.46,Lawyer,Master,Married,4,Mobile,6.62,21.82,15,12,7,8,3919.71,533080.56,0.96,27,0.39,Electronics,COD,5,3,14,4.86,17144,67.79,0.71,0.36,17,46,291,0.02,1,0,0
11016,45,Male,Mumbai,West Bengal,Platinum,1320176.71,Student,High School,Single,4,Tablet,2.74,47.95,22,15,0,11,3831.9,1011621.6,0.47,13,0.01,Sports,Debit Card,3,8,7,4.14,9585,21.15,0.04,0.88,20,27,262,0.71,0,1,0
11017,41,Other,Hyderabad,West Bengal,Silver,365982.76,Student,High School,Single,4,Desktop,2.81,8.66,24,0,0,15,6249.88,1781215.8,0.04,8,0.22,Beauty,Net Banking,0,7,6,4.76,10081,52.78,0.34,0.03,9,42,120,0.88,1,1,0
11018,18,Male,Mumbai,Rajasthan,Silver,456718.95,Lawyer,Bachelor,Married,0,Mobile,0.56,29.24,47,6,8,9,4130.17,371715.3,0.71,24,0.33,Fashion,Credit Card,3,3,6,1.53,335,9.74,0.94,0.96,8,108,116,0.37,1,1,0
11019,24,Female,Chennai,Delhi,Gold,777532.89,Analyst,PhD,Single,1,Mobile,0.92,18.08,2,3,6,7,5400.54,302430.24,0.74,8,0.47,Electronics,Debit Card,1,0,13,2.22,12207,21.85,0.25,0.37,15,52,124,0.48,1,1,0
11020,43,Female,Delhi,Tamil Nadu,Gold,1115456.74,Designer,High School,Single,3,Tablet,4.76,24.91,46,2,9,13,6344.83,1649655.8,0.21,5,0.28,Beauty,UPI,4,4,2,3.4,14276,23.05,0.34,0.9,8,93,105,0.66,0,1,0
11021,62,Male,Pune,Maharashtra,Silver,245082.94,Lawyer,High School,Married,4,Desktop,3.57,17.58,41,19,4,9,3873.82,557830.08,0.95,0,0.19,Beauty,UPI,2,0,6,2.49,21198,96.57,0.51,0.4,17,45,271,0.29,1,1,0
11022,23,Male,Pune,Tamil Nadu,Gold,1181175.72,Lawyer,PhD,Married,1,Tablet,2.02,51.62,3,2,5,14,603.14,101327.52,0.88,27,0.13,Fashion,Credit Card,2,2,15,2.75,15025,97.46,0.0,0.36,2,31,196,0.68,0,1,0
11023,28,Male,Mumbai,Delhi,Gold,712448.23,Teacher,High School,Single,0,Desktop,2.83,19.06,12,8,4,5,5243.15,550530.75,0.55,19,0.44,Books,Credit Card,5,8,15,3.9,16390,12.43,0.49,0.41,0,46,91,0.8,0,0,0
11024,30,Other,Bangalore,Rajasthan,Silver,1334271.71,Analyst,PhD,Single,2,Mobile,6.91,34.1,35,15,9,9,2769.57,448670.34,0.88,25,0.3,Books,Credit Card,0,6,3,4.59,21261,64.29,0.65,0.81,3,111,180,0.66,0,1,0
11025,44,Male,Chennai,West Bengal,Platinum,341704.65,Student,Bachelor,Single,0,Desktop,1.74,14.38,49,11,6,11,1910.77,126110.82,0.81,5,0.08,Home,Debit Card,5,0,3,4.36,2195,63.61,0.16,0.33,12,6,273,0.11,0,0,1
11026,45,Male,Pune,Delhi,Platinum,210999.28,Teacher,Bachelor,Married,3,Desktop,2.69,51.74,48,6,9,12,4715.68,565881.6,0.65,30,0.46,Books,UPI,4,8,2,3.46,12162,48.17,0.7,0.56,3,77,224,0.06,0,1,0
11027,30,Other,Hyderabad,Karnataka,Silver,1053433.39,Student,High School,Married,3,Desktop,1.88,7.2,14,19,9,6,4382.51,552196.26,0.52,28,0.41,Fashion,Credit Card,0,8,0,3.76,2727,21.44,0.22,0.9,13,3,303,0.56,0,1,0
11028,40,Other,Bangalore,West Bengal,Gold,663001.27,Doctor,High School,Single,2,Mobile,4.64,29.98,26,19,8,5,5916.19,325390.45,0.88,7,0.34,Groceries,UPI,0,2,12,4.19,3952,71.02,0.76,0.16,12,117,244,0.25,1,0,0
11029,35,Other,Hyderabad,Delhi,Platinum,1029930.64,Student,High School,Single,4,Tablet,4.58,57.8,38,15,1,4,4597.95,386227.8,0.29,12,0.19,Books,Debit Card,1,10,5,2.26,16796,44.88,0.1,0.33,4,105,134,0.63,0,1,0
11030,23,Female,Kolkata,Karnataka,Gold,412424.74,Student,Master,Married,4,Tablet,2.39,31.6,20,11,7,7,8431.89,1298511.06,0.51,17,0.41,Sports,Net Banking,2,9,9,3.79,11859,18.68,0.94,0.81,20,16,281,0.92,0,0,0
11031,30,Other,Chennai,West Bengal,Silver,1393695.23,Designer,PhD,Single,4,Tablet,4.72,59.66,23,13,3,11,6605.41,581276.08,0.33,15,0.12,Sports,Debit Card,4,3,7,3.99,24009,22.88,0.88,0.62,19,47,162,0.17,0,1,1
11032,47,Other,Chennai,West Bengal,Platinum,874202.5,Doctor,High School,Married,3,Tablet,5.56,33.95,50,19,1,7,4763.5,300100.5,0.78,30,0.3,Sports,Net Banking,5,10,0,1.57,18692,56.46,0.54,0.24,18,23,134,0.44,0,1,0
11033,57,Male,Jaipur,Delhi,Silver,1225303.32,Analyst,High School,Single,3,Tablet,6.67,31.27,14,5,3,4,3062.22,134737.68,0.41,28,0.28,Fashion,Debit Card,0,0,5,1.1,10860,43.17,0.44,0.55,18,13,323,0.79,0,0,0
11034,51,Male,Jaipur,Maharashtra,Gold,150000.0,Teacher,High School,Single,0,Desktop,2.55,30.62,43,7,2,5,4338.29,238605.95,0.28,1,0.37,Fashion,Credit Card,2,3,12,4.17,8177,15.26,0.71,0.78,13,114,288,0.07,1,0,0
11035,29,Female,Pune,Telangana,Silver,685301.26,Manager,High School,Married,4,Mobile,1.4,33.02,47,12,3,4,7487.77,718825.92,0.61,28,0.49,Books,COD,4,7,0,4.92,18846,63.85,0.06,0.04,16,93,303,0.36,1,1,0
11036,36,Female,Hyderabad,West Bengal,Gold,519838.56,Lawyer,Master,Married,3,Tablet,6.87,15.95,40,20,10,7,1488.06,239577.66,0.4,23,0.04,Books,Net Banking,3,1,0,3.7,10287,18.71,0.07,0.4,12,21,66,0.6,0,1,0
11037,39,Other,Delhi,Karnataka,Gold,599798.43,Student,Master,Single,0,Tablet,6.57,35.05,9,17,6,4,4296.72,206242.56,0.66,21,0.16,Beauty,Credit Card,2,0,14,4.48,11187,50.63,0.3,0.01,1,41,200,0.29,1,0,0
11038,25,Male,Jaipur,Delhi,Silver,1330288.99,Engineer,Bachelor,Married,2,Tablet,5.69,9.17,23,11,1,13,4430.38,921519.04,0.47,0,0.32,Home,Net Banking,0,2,5,4.63,8699,45.43,0.77,0.91,14,24,260,0.02,1,1,1
11039,25,Male,Mumbai,Karnataka,Gold,864167.02,Analyst,High School,Single,4,Tablet,0.72,49.25,38,5,8,7,3073.14,193607.82,0.24,4,0.16,Home,UPI,1,10,15,2.98,14675,94.26,0.56,0.95,14,108,30,0.54,1,1,0
11040,59,Female,Mumbai,West Bengal,Silver,1158382.87,Lawyer,Master,Married,1,Desktop,7.96,43.31,10,7,1,7,1929.96,189136.08,0.23,15,0.06,Books,COD,5,2,10,4.3,9477,8.4,0.2,0.03,1,47,156,0.21,1,1,0
11041,54,Other,Hyderabad,Telangana,Gold,215377.61,Analyst,High School,Single,2,Desktop,6.33,21.56,22,7,2,6,7291.36,656222.4,0.55,19,0.09,Electronics,Debit Card,0,4,15,1.32,17845,17.29,0.54,0.5,3,110,10,0.92,1,1,0
11042,57,Male,Kolkata,Maharashtra,Platinum,177064.51,Doctor,Master,Married,4,Tablet,2.89,17.79,48,18,0,10,1219.43,121943.0,0.36,21,0.15,Home,Net Banking,3,7,12,3.03,2705,29.66,0.34,0.94,16,21,271,0.18,0,1,0
11043,18,Female,Pune,Telangana,Silver,177705.41,Manager,High School,Single,0,Desktop,0.64,18.94,29,7,7,9,4312.3,659781.9,0.72,14,0.07,Groceries,Credit Card,4,2,8,3.21,9571,4.3,0.43,0.52,2,86,93,0.66,0,1,0
11044,56,Other,Delhi,Rajasthan,Gold,1020954.97,Engineer,PhD,Married,2,Mobile,0.85,41.86,33,12,3,10,2012.94,422717.4,0.11,15,0.26,Home,COD,4,0,8,3.49,18754,75.1,0.55,0.02,3,37,58,0.35,1,1,0
11045,38,Male,Kolkata,Tamil Nadu,Gold,756161.64,Analyst,PhD,Single,4,Desktop,5.84,42.2,11,5,9,6,5059.32,485694.72,0.61,0,0.33,Books,Debit Card,3,9,9,1.88,7879,61.76,0.46,0.4,0,92,333,0.66,1,1,0
11046,21,Female,Jaipur,Tamil Nadu,Gold,714742.56,Designer,High School,Married,3,Desktop,5.47,28.91,23,20,8,8,6665.96,1119881.28,0.31,18,0.2,Beauty,UPI,5,5,3,3.47,6689,33.45,0.31,0.53,17,112,148,0.45,0,0,0
11047,34,Other,Pune,Maharashtra,Platinum,866915.12,Student,Master,Married,0,Desktop,6.97,27.13,26,15,8,6,4242.18,330890.04,0.54,23,0.04,Groceries,Net Banking,2,9,0,2.38,22278,76.1,0.22,0.15,3,39,179,0.25,0,0,0
11048,62,Male,Jaipur,Telangana,Silver,150000.0,Analyst,High School,Married,0,Desktop,0.56,44.83,8,14,7,8,2321.05,371368.0,0.68,29,0.03,Books,COD,2,4,2,3.31,23001,24.85,0.27,0.58,19,44,362,0.88,1,1,0
11049,58,Other,Hyderabad,Telangana,Platinum,575288.63,Analyst,Master,Single,1,Desktop,7.28,36.58,26,18,7,9,4619.51,457331.49,0.26,15,0.46,Fashion,Debit Card,0,6,4,3.53,17626,0.96,0.03,0.14,15,116,263,0.18,1,1,1
11050,39,Female,Mumbai,Delhi,Platinum,524462.65,Teacher,PhD,Married,2,Tablet,7.58,21.4,44,5,5,8,8035.6,1542835.2,0.7,4,0.34,Electronics,COD,4,6,13,1.91,16280,66.41,0.69,0.65,4,98,148,0.17,0,0,0
11051,18,Female,Bangalore,Maharashtra,Silver,753276.47,Doctor,Master,Single,1,Mobile,1.55,32.26,6,13,2,8,4190.4,368755.2,0.77,27,0.46,Home,Debit Card,1,10,13,4.26,19129,52.16,0.97,0.27,14,67,32,0.1,0,0,0
11052,19,Other,Kolkata,West Bengal,Silver,820138.95,Doctor,High School,Single,4,Tablet,6.35,31.92,18,5,7,7,4638.44,649381.6,0.98,21,0.33,Groceries,Net Banking,4,10,12,3.49,677,85.03,0.44,0.39,14,61,212,0.25,1,0,0
11053,42,Other,Kolkata,Tamil Nadu,Silver,737534.97,Engineer,Master,Single,3,Mobile,5.57,35.3,13,5,2,5,4485.56,448556.0,0.03,4,0.33,Groceries,Credit Card,1,5,13,2.53,4131,86.71,0.38,0.2,8,50,169,0.59,1,0,0
11054,40,Male,Chennai,Karnataka,Platinum,1658896.02,Lawyer,High School,Married,2,Mobile,0.83,45.85,48,11,10,9,4972.04,536980.32,0.92,29,0.3,Fashion,UPI,4,9,7,3.24,3031,27.4,0.38,0.47,19,113,331,0.45,0,0,0
11055,22,Female,Bangalore,Telangana,Platinum,656001.18,Manager,Bachelor,Married,3,Tablet,4.94,23.44,38,7,5,7,4721.59,528818.08,0.16,6,0.05,Sports,Debit Card,3,10,7,4.19,8386,6.69,0.33,0.51,9,2,324,0.14,1,0,0
11056,28,Female,Kolkata,Rajasthan,Platinum,1158614.62,,PhD,Married,2,Mobile,2.36,13.77,28,11,8,7,5604.72,627728.64,0.63,22,0.1,Books,Credit Card,0,7,3,2.84,7104,26.84,0.77,1.0,20,77,248,0.17,1,0,0
11057,54,Male,Jaipur,Telangana,Silver,150000.0,Student,Master,Married,1,Tablet,2.14,37.57,48,13,3,8,2196.79,175743.2,0.71,30,0.38,Electronics,UPI,4,10,4,1.74,19845,1.13,0.31,0.69,4,87,91,0.4,0,0,0
11058,21,Other,Kolkata,Tamil Nadu,Gold,669449.66,Designer,Bachelor,Married,0,Desktop,6.08,31.75,15,17,8,10,7769.63,1087748.2,0.03,7,0.27,Fashion,COD,4,3,11,,8542,77.62,0.97,0.56,0,4,87,0.76,0,1,0
11059,42,Other,Delhi,West Bengal,Gold,418616.7,Doctor,Master,Married,2,Desktop,3.41,42.78,37,18,4,10,3990.39,319231.2,0.71,15,0.14,Books,Debit Card,4,6,5,2.99,21365,6.03,0.54,0.07,14,37,285,0.96,0,1,0
11060,55,Female,Chennai,West Bengal,Platinum,,Teacher,PhD,Single,4,Tablet,5.23,51.49,47,6,3,11,3516.88,773713.6,0.29,3,0.44,Electronics,UPI,1,6,14,4.75,14778,33.83,0.81,0.84,4,120,216,0.2,0,0,1
11061,62,Male,Delhi,West Bengal,Gold,760268.44,Doctor,PhD,Married,0,Desktop,6.85,22.67,32,5,5,4,6705.88,187764.64,0.11,12,0.49,Books,Net Banking,3,1,12,2.81,7223,40.3,0.77,0.22,4,108,149,0.47,1,0,0
11062,23,Other,Jaipur,Tamil Nadu,Gold,490023.69,Designer,Master,Single,4,Mobile,4.22,17.36,5,1,4,10,4089.31,368037.9,0.59,12,0.34,Groceries,Debit Card,5,5,3,2.52,2783,70.63,0.77,0.24,15,72,90,0.21,1,1,0
11063,38,Other,Kolkata,Rajasthan,Platinum,952107.85,Lawyer,High School,Married,0,Tablet,6.68,38.68,20,13,10,12,4550.91,709941.96,0.27,30,0.42,Fashion,UPI,5,6,10,1.65,10797,1.11,0.96,0.08,10,112,21,0.98,1,0,0
11064,25,Male,Chennai,Delhi,Gold,714022.33,Student,Master,Married,1,Tablet,1.74,55.72,3,12,0,8,4285.88,651453.76,0.08,30,0.31,Fashion,Credit Card,4,8,12,4.2,9015,70.34,0.49,0.61,9,73,299,0.44,1,0,0
11065,42,Male,Jaipur,Delhi,Silver,556802.56,Designer,High School,Married,1,Mobile,1.15,25.77,13,14,8,7,6548.12,641715.76,0.68,17,0.1,Home,Net Banking,4,3,11,2.55,13413,78.78,0.04,0.4,1,83,117,0.04,0,1,0
11066,34,Other,Hyderabad,West Bengal,Silver,672189.88,Analyst,Master,Single,0,Desktop,2.51,45.03,29,14,1,12,300.0,32400.0,0.78,23,0.03,Books,Credit Card,0,6,7,3.05,22125,61.15,0.91,0.63,18,47,252,0.86,0,0,0
